#### Cumulative Probability Confidence Intervals
# cumulative probability #1
3000.000000001 0.0
5177.17735858528 0.378661493695441
7354.35471716956 0.557129000969932
9531.53207575383 0.657032007759457
11708.7094343381 0.714839961202716
13885.8867929224 0.751309408341416
16063.0641515067 0.780407371483996
18240.2415100909 0.802909796314258
20417.4188686752 0.82192046556741
22594.5962272595 0.834529582929195
24771.7735858438 0.845004849660524
26948.9509444281 0.854898157129001
29126.1283030123 0.863627546071775
31303.3056615966 0.871387002909796
33480.4830201809 0.878758486905917
35657.6603787652 0.883220174587779
37834.8377373494 0.888651794374394
40012.0150959337 0.892531522793404
42189.192454518 0.896217264791465
44366.3698131023 0.899321047526673
46543.5471716866 0.902424830261882
48720.7245302708 0.906692531522793
50897.9018888551 0.908826382153249
53075.0792474394 0.911736178467507
55252.2566060237 0.914064015518914
57429.4339646079 0.915421920465567
59606.6113231922 0.917361784675073
61783.7886817765 0.919301648884578
63960.9660403608 0.921629485935984
66138.1433989451 0.922211445198836
68315.3207575293 0.923957322987391
70492.4981161136 0.925703200775946
72669.6754746979 0.927061105722599
74846.8528332822 0.92725509214355
77024.0301918664 0.927643064985451
79201.2075504507 0.928031037827352
81378.384909035 0.929000969932105
83555.5622676193 0.929388942774006
85732.7396262036 0.929582929194956
87909.9169847879 0.929970902036857
90087.0943433721 0.929970902036857
92264.2717019564 0.930358874878758
94441.4490605407 0.930358874878758
96618.626419125 0.930358874878758
98795.8037777092 0.930552861299709
100972.981136294 0.930552861299709
103150.158494878 0.930552861299709
105327.335853462 0.930552861299709
107504.513212046 0.930552861299709
109681.690570631 0.930552861299709
111858.867929215 0.93094083414161
114036.045287799 0.93094083414161
116213.222646383 0.93094083414161
118390.400004968 0.93094083414161
120567.577363552 0.93094083414161
122744.754722136 0.93094083414161
124921.932080721 0.93094083414161
127099.109439305 0.93094083414161
129276.286797889 0.93094083414161
131453.464156473 0.93094083414161
133630.641515058 0.93094083414161
135807.818873642 0.93094083414161
137984.996232226 0.93094083414161
140162.173590811 0.93094083414161
142339.350949395 0.93094083414161
144516.528307979 0.93094083414161
146693.705666563 0.93094083414161
148870.883025148 0.93094083414161
151048.060383732 0.93094083414161
153225.237742316 0.93094083414161
155402.4151009 0.931134820562561
