#### Cumulative Probability Distribution
# cumulative #1
3000.000000001 0.0
4621.92048455978 0.290350623007824
6243.84096911856 0.356418429440742
7865.76145367735 0.420457838307737
9487.68193823613 0.477832512315271
11109.6024227949 0.531729933352651
12731.5229073537 0.586206896551724
14353.4433919125 0.634888438133874
15975.3638764713 0.684439292958563
17597.28436103 0.724427702115329
19219.2048455888 0.763257026948711
20841.1253301476 0.791364821790785
22463.0458147064 0.823819182845552
24084.9662992652 0.84497247174732
25706.8867838239 0.868443929295856
27328.8072683827 0.884960880904086
28950.7277529415 0.904665314401623
30572.6482375003 0.919153868443929
32194.5687220591 0.930454940596928
33816.4892066179 0.940307157345697
35438.4096911766 0.952477542741234
37060.3301757354 0.962329759490003
38682.2506602942 0.968704723268618
40304.171144853 0.973630831643002
41926.0916294118 0.97826716893654
43548.0121139706 0.981454650825848
45169.9325985293 0.986090988119386
46791.8530830881 0.989858012170385
48413.7735676469 0.991596638655462
50035.6940522057 0.992176180817154
51657.6145367645 0.992465951898001
53279.5350213232 0.993914807302231
54901.455505882 0.995653433787308
56523.3759904408 0.996812518110693
58145.2964749996 0.997392060272385
59767.2169595584 0.998261373514923
61389.1374441172 0.998261373514923
63011.0579286759 0.998261373514923
64632.9784132347 0.998261373514923
66254.8988977935 0.998551144595769
67876.8193823523 0.998840915676615
69498.7398669111 0.999130686757462
71120.6603514699 0.999130686757462
72742.5808360286 0.999130686757462
74364.5013205874 0.999130686757462
75986.4218051462 0.999130686757462
77608.342289705 0.999130686757462
79230.2627742638 0.999130686757462
80852.1832588226 0.999130686757462
82474.1037433813 0.999420457838308
84096.0242279401 0.999420457838308
85717.9447124989 0.999420457838308
87339.8651970577 0.999420457838308
88961.7856816165 0.999420457838308
90583.7061661752 0.999710228919154
92205.626650734 0.999710228919154
93827.5471352928 0.999710228919154
95449.4676198516 0.999710228919154
97071.3881044104 0.999710228919154
98693.3085889692 1.0
