#### Cumulative Probability Distribution
# cumulative #1
3000.000000001 0.0
5202.10679735185 0.152419588525065
7404.21359470269 0.226890756302521
9606.32039205354 0.277600695450594
11808.4271894044 0.319327731092437
14010.5339867552 0.372066067806433
16212.6407841061 0.420168067226891
18414.7475814569 0.467980295566502
20616.8543788078 0.514923210663576
22818.9611761586 0.558388872790496
25021.0679735095 0.603882932483338
27223.1747708603 0.639524775427412
29425.2815682112 0.682121124311794
31627.388365562 0.721819762387714
33829.4951629128 0.752535496957404
36031.6019602637 0.782671689365401
38233.7087576145 0.81048971312663
40435.8155549654 0.835989568241089
42637.9223523162 0.855114459576934
44840.0291496671 0.871051869023471
47042.1359470179 0.885830194146624
49244.2427443688 0.900608519269777
51446.3495417196 0.913068675746161
53648.4563390704 0.925239061141698
55850.5631364213 0.935670820052159
58052.6699337721 0.94378441031585
60254.776731123 0.952477542741234
62456.8835284738 0.957983193277311
64658.9903258247 0.961170675166618
66861.0971231755 0.964937699217618
69063.2039205264 0.968125181106926
71265.3107178772 0.971022891915387
73467.4175152281 0.973920602723848
75669.5243125789 0.97826716893654
77871.6311099298 0.979716024340771
80073.7379072806 0.982323964068386
82275.8447046315 0.98580121703854
84477.9515019823 0.987829614604463
86680.0582993331 0.989278470008693
88882.165096684 0.991596638655462
91084.2718940348 0.993335265140539
93286.3786913857 0.993914807302231
95488.4854887365 0.994204578383077
97690.5922860874 0.994494349463923
99892.6990834382 0.995073891625616
102094.805880789 0.996232975949
104296.91267814 0.996522747029846
106499.019475491 0.996522747029846
108701.126272842 0.996812518110693
110903.233070192 0.997102289191539
113105.339867543 0.997392060272385
115307.446664894 0.997971602434077
117509.553462245 0.998551144595769
119711.660259596 0.998840915676615
121913.767056947 0.998840915676615
124115.873854298 0.998840915676615
126317.980651648 0.999130686757462
128520.087448999 0.999130686757462
130722.19424635 0.999130686757462
132924.301043701 1.0
